title,brand,image_url,priced_before,discount_percent,current_price,size
Slim Fit Woven Joggers with Cargo Pockets,YB DNMX,https://assets.ajio.com/medias/sys_master/root/he4/he3/14771961757726/-286Wx359H-441010345-stone-MODEL.jpg,899,49% off,458,[7-8Y-9-10Y-11-12Y-13-14Y]
Typographic Print Round-Neck T-shirt,KB TEAM SPIRIT,https://assets.ajio.com/medias/sys_master/root/h25/h07/14940345630750/-286Wx359H-441036942-orange-MODEL.jpg,299,30% off,209,[2-3Y-3-4Y-5-6Y-7-8Y]
Schiffli Embroidered Round-Neck Top,FIG,https://assets.ajio.com/medias/sys_master/root/h20/h05/14612582367262/-286Wx359H-441023261-black-MODEL.jpg,599,49% off,305,[XS-S-M-L-XL]
Printed A-line Kurta with Pleated Front,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/h1b/h9b/14695051558942/-286Wx359H-441023453-turquoise-MODEL.jpg,999,49% off,509,[XS-S-M-L-XL-XXL]
Typographic Print Crew-Neck T-shirt,DNMX,https://assets.ajio.com/medias/sys_master/root/h2a/h10/15300293263390/-286Wx359H-441052296-white-MODEL.jpg,299,30% off,209,[XS-S-M-L-XL]
Printed Straight Kurta with Roll-Up Tabs,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/he6/hd1/15816914305054/-286Wx359H-441054295-red-MODEL.jpg,499,30% off,349,[S-M-L]
Typographic Print Shorts with Elasticated Waistband,KB TEAM SPIRIT,https://assets.ajio.com/medias/sys_master/root/h14/h1d/14626951397406/-286Wx359H-441010695-grey-MODEL.jpg,549,49% off,280,[3-4Y-5-6Y-7-8Y]
Geometric Print Culottes with Insert Pockets,FIG,https://assets.ajio.com/medias/sys_master/root/h04/h16/14739716702238/-286Wx359H-441024234-white-MODEL.jpg,799,49% off,407,[S-M-L-XL]
Printed Flared Skirt,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/hae/h8e/14627811491870/-286Wx359H-441023579-mustard-MODEL.jpg,999,49% off,509,[S-M-L]
Typographic Print Joggers with Drawcord,Teamspirit,https://assets.ajio.com/medias/sys_master/root/hae/h69/15425270939678/-286Wx359H-441037164-darkpink-MODEL.jpg,699,30% off,489,[S-M-L-XL-XXL]
Joggers with Placement Print,KB TEAM SPIRIT,https://assets.ajio.com/medias/sys_master/root/h05/hf0/14646764765214/-286Wx359H-441010616-grey-MODEL.jpg,699,49% off,356,[2-3Y-3-4Y-5-6Y-7-8Y]
Floral Print Loafers,FRISBEE,https://assets.ajio.com/medias/sys_master/root/h47/h40/16482509881374/-286Wx359H-450132824-pink-MODEL.jpg,399,50% off,200,[UK 4-UK 5-UK 6-UK 7-UK 8]
Long Waterfall Hem Shrug,FIG,https://assets.ajio.com/medias/sys_master/root/h5a/h4c/14498740568094/-286Wx359H-441024237-burgandy-MODEL.jpg,599,49% off,305,[S-L-XL]
Leaf Print High-Low Straight Kurta,FUSION,https://assets.ajio.com/medias/sys_master/root/hc7/h17/15624110342174/-286Wx359H-441025532-grey-MODEL.jpg,499,20% off,399,[XS-M-L-XL-XXL]
Textured Jogger Pants with Elasticated Drawstring Waistband,KB TEAM SPIRIT,https://assets.ajio.com/medias/sys_master/root/haf/h35/13459790757918/-286Wx359H-440995277-olive-MODEL.jpg,499,25% off,374,[5-6Y-2-3Y-3-4Y-7-8Y]
Track Pants with Contrast Taping,Teamspirit,https://assets.ajio.com/medias/sys_master/root/haa/h8f/15322059472926/-286Wx359H-441031716-olive-MODEL.jpg,499,20% off,399,[S-M-L-XL-XXL]
Floral Print Straight Kurta,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/h13/hfc/15279404023838/-286Wx359H-441052730-aqua-MODEL.jpg,499,30% off,349,[XS-S-M-L-XL]
Trousers with Drawstring Waistband,FIG,https://assets.ajio.com/medias/sys_master/root/ha4/h0d/15024834150430/-286Wx359H-441038436-blue-MODEL.jpg,899,40% off,539,[S-M-L-XL]
Heathered Mid-Rise Joggers with Insert Pockets,YB DNMX,https://assets.ajio.com/medias/sys_master/root/h77/hf2/13250085715998/-286Wx359H-440952535-blue-MODEL.jpg,599,30% off,419,[7-8Y-9-10Y-11-12Y-13-14Y-15-16Y]
Printed Shirt Dress with Waist Tie-Up,RIO GIRLS,https://assets.ajio.com/medias/sys_master/root/h46/he6/15039481184286/-286Wx359H-441052878-coral-MODEL.jpg,999,49% off,509,[8-9Y-9-10Y-11-12Y-13-14Y]
Floral Print Straight Kurta with Roll-Up Tabs,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/h7b/h58/13411568386078/-286Wx359H-441001129-blue-MODEL.jpg,499,51% off,245,[XS-S-M-L-XL-XXL]
Floral Print High-Low Straight Kurta,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/h63/hc4/12227506602014/-286Wx359H-440946946-white-MODEL.jpg,499,51% off,245,[XS-S-L-XL-XXL]
Heart Print Leggings with Elasticated Waist,KG FRENDZ,https://assets.ajio.com/medias/sys_master/root/hdf/h3b/12227966599198/-286Wx359H-440954862-coral-MODEL.jpg,199,51% off,98,[5-6Y-2-3Y-3-4Y-7-8Y]
Crew-Neck T-shirt with Lace Panels,FIG,https://assets.ajio.com/medias/sys_master/root/h49/h35/15102720835614/-286Wx359H-441036305-red-MODEL.jpg,399,20% off,319,[XS-S-M-L-XL-XXL]
Typographic Print Crew-Neck T-shirt,DNMX,https://assets.ajio.com/medias/sys_master/root/h03/h69/15103125291038/-286Wx359H-441052285-coral-MODEL.jpg,299,20% off,239,[XS-S-M-L-XL]
Floral Print A-line Kurta with Asymmetrical Hemline,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/he4/h1c/14719932104734/-286Wx359H-441023456-teal-MODEL.jpg,999,49% off,509,[XS-S-M-L]
Floral Print Straight Kurta,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/h5a/hc4/15816198914078/-286Wx359H-441054304-lime-MODEL.jpg,499,20% off,399,[XS-S-M-L-XL-XXL]
Bootcut Skinny Fit Jeans,DNMX,https://assets.ajio.com/medias/sys_master/root/h98/he5/15353581699102/-286Wx359H-441052718-darkblue-MODEL.jpg,1299,40% off,779,[26-28-30-32-34]
Floral Print High-Low Straight Kurta,FUSION,https://assets.ajio.com/medias/sys_master/root/h63/h7b/12514918531102/-286Wx359H-440955525-aqua-MODEL.jpg,499,51% off,245,[XS-S-M-XL]
Typographic Print Round-Neck T-shirt,DNMX,https://assets.ajio.com/medias/sys_master/root/h8b/ha4/14171310489630/-286Wx359H-440996910-offwhite-MODEL.jpg,299,51% off,147,[S-L]
Graphic Print Crew-Neck T-shirt,POINT COVE,https://assets.ajio.com/medias/sys_master/root/h32/h91/15098891370526/-286Wx359H-441036803-yellow-MODEL.jpg,299,30% off,209,[3-4Y-5-6Y-7-8Y-9-10Y-11-12Y-13-14Y]
Floral Print Straight Kurta,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/h8d/ha4/15291942371358/-286Wx359H-441035118-teal-MODEL.jpg,999,30% off,699,[XS-S-M-L-XL-XXL]
Printed Top with Ruffled Sleeves,FIG,https://assets.ajio.com/medias/sys_master/root/hdd/ha8/15234662563870/-286Wx359H-441050784-grey-MODEL.jpg,399,40% off,239,[XS-S-M-L-XL-XXL]
Pack of 3 Cotton Shorts with Patch Pockets,INF FRENDZ,https://assets.ajio.com/medias/sys_master/root/h6f/h5b/15546684407838/-286Wx359H-441021053-assorted-MODEL.jpg,549,49% off,280,NA
Drawstring Joggers with Side Pockets,KB TEAM SPIRIT,https://assets.ajio.com/medias/sys_master/root/h16/h91/14492508684318/-286Wx359H-441000813-olive-MODEL.jpg,399,25% off,299,[2-3Y-3-4Y-5-6Y-7-8Y]
Fit & Flare Dress with Lace Overlay,KG FRENDZ,https://assets.ajio.com/medias/sys_master/root/h25/hd3/14720053313566/-286Wx359H-441030027-yellow-MODEL.jpg,799,49% off,407,[2-3Y]
Speckled Round-Neck T-shirt,FIG,https://assets.ajio.com/medias/sys_master/root/hef/hd9/15491576365086/-286Wx359H-441055643-pink-MODEL.jpg,399,30% off,279,[XS-S-M-L-XL-XXL]
Floral Print Straight Kurta,FUSION,https://assets.ajio.com/medias/sys_master/root/h84/h3d/12742413975582/-286Wx359H-440955526-lime-MODEL.jpg,499,51% off,245,[XS-S-M-L-XL-XXL]
Smocked Blouson with Mock Button Placket,RIO GIRLS,https://assets.ajio.com/medias/sys_master/root/h09/h49/14646648373278/-286Wx359H-441015753-blue-MODEL.jpg,599,49% off,305,[9-10Y-11-12Y-13-14Y]
Floral Print Hot Pants with Drawstring Fastening,RIO GIRLS,https://assets.ajio.com/medias/sys_master/root/h7e/h2c/15038830149662/-286Wx359H-441024445-white-MODEL.jpg,449,40% off,269,[9-10Y-11-12Y-13-14Y]
Washable Lace-Up Sports Shoes,PERFORMAX,https://assets.ajio.com/medias/sys_master/root/h6b/hce/15788512641054/-286Wx359H-450133389-white-MODEL.jpg,1499,21% off,1184,[UK 3-UK 4-UK 5-UK 6-UK 7-UK 8]
Track Pants with Elasticated Drawstring Fastening,RIO GIRLS,https://assets.ajio.com/medias/sys_master/root/h16/ha8/15137879654430/-286Wx359H-441002443-black-MODEL.jpg,299,51% off,147,[8-9Y-9-10Y-13-14Y-15-16Y]
Checked Slim Fit Shirt with Patch Pocket,NETPLAY,https://assets.ajio.com/medias/sys_master/root/h8d/hbc/15321195839518/-286Wx359H-441034009-khaki-MODEL.jpg,999,40% off,599,[S-M-L-XL]
Heathered Mid-Rise Joggers with Insert Pockets,YB DNMX,https://assets.ajio.com/medias/sys_master/root/h5e/hbc/13041225170974/-286Wx359H-440952535-charcoal-MODEL.jpg,599,30% off,419,[7-8Y-9-10Y-11-12Y-13-14Y-15-16Y]
Track Pants with Contrast Side Taping,Teamspirit,https://assets.ajio.com/medias/sys_master/root/hd1/hb6/16496514072606/-286Wx359H-441001504-wine-MODEL.jpg,499,10% off,449,[S-M-L-XL-XXL]
Textured Lace-Up Sports Shoes,PERFORMAX,https://assets.ajio.com/medias/sys_master/root/h5a/hfd/15788531187742/-286Wx359H-450133389-pink-MODEL.jpg,1499,21% off,1184,[UK 3-UK 4-UK 5-UK 6-UK 7-UK 8]
Pleat-Front Culottes with Waist Tie-Up,RIO,https://assets.ajio.com/medias/sys_master/root/hc6/h6f/14491621589022/-286Wx359H-441024109-olive-MODEL.jpg,799,49% off,407,[26-28-30-32-34]
Pack of 3 Printed T-shirts,INF FRENDZ,https://assets.ajio.com/medias/sys_master/root/hae/h13/15416006737950/-286Wx359H-441021055-assorted-MODEL.jpg,599,49% off,305,NA
Printed Shirt with Patch Pocket,KB TEAM SPIRIT,https://assets.ajio.com/medias/sys_master/root/h6d/h79/14519429627934/-286Wx359H-441010654-white-MODEL.jpg,499,49% off,254,[2-3Y-3-4Y-5-6Y-7-8Y]
Numeric Print Shorts with Contrast Elasticated Drawstring Waist,KB TEAM SPIRIT,https://assets.ajio.com/medias/sys_master/root/h8c/h2f/16527674736670/-286Wx359H-440995278-orange-MODEL.jpg,249,25% off,187,[2-3Y-3-4Y-5-6Y-7-8Y]
Lightly Washed Slim Fit Jeans,YB DNMX,https://assets.ajio.com/medias/sys_master/root/h47/h8b/14516997062686/-286Wx359H-441017917-black-MODEL.jpg,849,49% off,433,[9-10Y-11-12Y-13-14Y]
Pack of 2 Printed Hipster Panties,Jockey,https://assets.ajio.com/medias/sys_master/root/h93/hee/16748423053342/-286Wx359H-430018373-assorted-MODEL.jpg,349,NA,349,[S-M-L-XL]
Round-Neck T-shirt with Text Applique,DNMX,https://assets.ajio.com/medias/sys_master/root/hbb/hb2/14379881365534/-286Wx359H-440996912-black-MODEL.jpg,299,51% off,147,[XS]
Mid-Rise Track Pants with Contrast Taping,YB DNMX,https://assets.ajio.com/medias/sys_master/root/had/h5e/13250209513502/-286Wx359H-440952536-black-MODEL.jpg,399,30% off,279,[7-8Y-9-10Y-11-12Y-13-14Y-15-16Y]
Typographic Print Joggers with Insert Pockets,YB DNMX,https://assets.ajio.com/medias/sys_master/root/h7d/hf0/13250207350814/-286Wx359H-440952535-black-MODEL.jpg,599,30% off,419,[7-8Y-9-10Y-11-12Y-13-14Y-15-16Y]
Polo T-shirt with Graphic Print Applique,KB TEAM SPIRIT,https://assets.ajio.com/medias/sys_master/root/hb8/h49/15086859714590/-286Wx359H-441036935-grey-MODEL.jpg,299,30% off,209,[2-3Y-3-4Y-5-6Y-7-8Y]
Ankle-Length Joggers with Insert Pockets,DNMX,https://assets.ajio.com/medias/sys_master/root/ha9/hc4/15138390573086/-286Wx359H-441025077-olive-MODEL.jpg,999,20% off,799,[30-38]
Mid-Rise Jeans with 5-Pockets,DNMX,https://assets.ajio.com/medias/sys_master/root/h56/hb8/12085137866782/-286Wx359H-440794191-mediumblue-MODEL.jpg,699,30% off,489,[UNI 30-UNI 32-UNI 34-UNI 26-UNI 28]
Checked Shirt with Patch Pocket,DNMX,https://assets.ajio.com/medias/sys_master/root/h8c/h20/14694029754398/-286Wx359H-441024727-seagreen-MODEL.jpg,699,51% off,343,[S-L-XXL]
Typographic Print Round-Neck T-shirt,DNMX,https://assets.ajio.com/medias/sys_master/root/h82/h8e/14382477967390/-286Wx359H-441030015-purple-MODEL.jpg,299,51% off,147,[XS-S]
Beaded Lace A-line Dress with Belt,RIO GIRLS,https://assets.ajio.com/medias/sys_master/root/h93/h4d/14646141911070/-286Wx359H-441020973-pink-MODEL.jpg,949,49% off,484,[9-10Y-11-12Y-13-14Y]
High-Rise Treggings with Zippers,RIO,https://assets.ajio.com/medias/sys_master/root/h28/h9c/13975767416862/-286Wx359H-440997308-darkgreen-MODEL.jpg,999,51% off,490,[XS-S-M-L-XL]
Washed Jeans with High-Low Frayed Hems,DNMX,https://assets.ajio.com/medias/sys_master/root/h57/he3/14850608168990/-286Wx359H-441020236-mediumblue-MODEL.jpg,1499,49% off,764,[28-32-34]
Floral Print Sleeveless Straight Kurta,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/h74/h61/12397242548254/-286Wx359H-440957340-navy-MODEL.jpg,499,51% off,245,[XS-S-M-L-XL-XXL]
Ankle-Length Leggings with Elasticated Waist,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/h09/hd2/14560444874782/-286Wx359H-441020957-black-MODEL.jpg,399,NA,399,[XS-S-M-L-XL]
Striped Crew-Neck Top with Placement Applique,Teamspirit,https://assets.ajio.com/medias/sys_master/root/hae/h3f/13740978241566/-286Wx359H-441001355-green-MODEL.jpg,399,51% off,196,[XS-S-M-L-XL-XXL]
Pack of 2 Leggings with Bow,INF FRENDZ,https://assets.ajio.com/medias/sys_master/root/h4e/h53/14526878056478/-286Wx359H-441010423-assorted-MODEL.jpg,549,49% off,280,[6-12M-1-2Y]
Ikat Print Straight Kurta,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/h1d/hda/15624223064094/-286Wx359H-441057621-offwhite-MODEL.jpg,499,20% off,399,[XS-S-M-L-XL-XXL]
Printed Shirt with Sleeveless Vest & Bow,KB TEAM SPIRIT,https://assets.ajio.com/medias/sys_master/root/h68/hb3/14646356377630/-286Wx359H-441010632-white-MODEL.jpg,999,49% off,509,[2-3Y-3-4Y-7-8Y]
Straight Track Pants with Contrast Side Taping,Teamspirit,https://assets.ajio.com/medias/sys_master/root/he5/h36/16496521019422/-286Wx359H-441001504-greymelange-MODEL.jpg,499,10% off,449,[S-XL-XXL]
Printed Flared Skirt with Tie-Up,SIYAHI,https://assets.ajio.com/medias/sys_master/root/h59/haa/14528268206110/-286Wx359H-441029558-magntafusha-MODEL.jpg,999,49% off,509,[S-L-XL-XXL]
Striped Slim Fit Shirt with Patch Pocket,NETPLAY,https://assets.ajio.com/medias/sys_master/root/h51/hb5/15252915617822/-286Wx359H-441034026-white-MODEL.jpg,899,40% off,539,[S-M-L-XL-XXL]
Pack of 2 Printed Top with Patch Pocket,INF FRENDZ,https://assets.ajio.com/medias/sys_master/root/h24/h45/14800921165854/-286Wx359H-441021041-assorted-MODEL.jpg,599,49% off,305,[0-3M-0-6M-12-18M]
Perforated Belt with Buckle,DNMX,https://assets.ajio.com/medias/sys_master/root/hae/h41/13372709077022/-286Wx359H-440996412-brown-OUTFIT.jpg,699,51% off,343,[32-34-36-38]
Striped A-line Dress with Tie-Up Waist,RIO GIRLS,https://assets.ajio.com/medias/sys_master/root/h92/h1d/15171940778014/-286Wx359H-441024452-white-MODEL.jpg,799,40% off,479,[8-9Y-9-10Y-11-12Y-13-14Y]
Printed Straight Kurta with Pants & Dupatta,Jaipur Kurti,https://assets.ajio.com/medias/sys_master/root/h1b/h4c/16576178225182/-286Wx359H-460557338-maroon-MODEL.jpg,3699,60% off,1480,[XL]
Crew-Neck T-shirt with Placement Typography,Teamspirit,https://assets.ajio.com/medias/sys_master/root/ha2/h04/14498763669534/-286Wx359H-441024636-green-MODEL.jpg,499,40% off,299,[XS-S-L-XL-XXL]
Floral Print Shirt,DNMX,https://assets.ajio.com/medias/sys_master/root/h32/h71/14171139604510/-286Wx359H-441022699-blue-MODEL.jpg,699,51% off,343,[XS-S-M-L-XL-XXL]
Striped Henley T-shirt,Teamspirit,https://assets.ajio.com/medias/sys_master/root/h11/hb3/13426575999006/-286Wx359H-440999306-white-MODEL.jpg,499,51% off,245,[XS-S-M-L-XL-XXL]
Floral Print Top with Extended Sleeves,FIG,https://assets.ajio.com/medias/sys_master/root/h15/h57/15425897955358/-286Wx359H-441055642-pink-MODEL.jpg,399,30% off,279,[XS-S-M-L-XL-XXL]
Floral Print Crew-Neck T-shirt,FIG,https://assets.ajio.com/medias/sys_master/root/h3e/hac/14536647180318/-286Wx359H-441030866-mint-MODEL.jpg,399,20% off,319,[XS-S-M-L-XL-XXL]
Drawstring Joggers with Zip Pockets,YB DNMX,https://assets.ajio.com/medias/sys_master/root/ha2/h2c/15934405738526/-286Wx359H-441037892-red-MODEL.jpg,799,40% off,479,[7-8Y-9-10Y-11-12Y-13-14Y-15-16Y]
Mildly Washed Jeans,JOHN PLAYERS,https://assets.ajio.com/medias/sys_master/root/h1c/h5a/13242525810718/-286Wx359H-440850119-darkblue-MODEL.jpg,999,51% off,490,[32-38]
Printed Fit & Flare Dress,RIO GIRLS,https://assets.ajio.com/medias/sys_master/root/h53/h90/14492263251998/-286Wx359H-441015764-white-MODEL.jpg,699,49% off,356,[9-10Y-11-12Y-13-14Y]
Cotton T-shirt with Branding,LEVIS,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f0cabbdf997dd433b4c93f0/-286Wx359H-460545545-green-MODEL.jpg,999,25% off,749,NA
Floral Print A-line Kurta with Insert Pockets,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/h96/h23/15038825070622/-286Wx359H-441023529-navy-MODEL.jpg,1299,49% off,662,[XS-S-M-L-XL-XXL]
Striped Polo T-shirt with Vented Hems,NETPLAY,https://assets.ajio.com/medias/sys_master/root/h6f/h9e/13808661037086/-286Wx359H-441000683-yellow-MODEL.jpg,599,51% off,294,[S-M-L]
Long Waterfall Hem Shrug,FIG,https://assets.ajio.com/medias/sys_master/root/h13/h95/14612475871262/-286Wx359H-441024237-black-MODEL.jpg,599,49% off,305,[XS-S-M-L-XL-XXL]
Mid-Wash Slim Fit Jeans,YB DNMX,https://assets.ajio.com/medias/sys_master/root/h62/h52/15225484050462/-286Wx359H-441017920-mediumblue-MODEL.jpg,1049,49% off,535,[7-8Y-11-12Y-13-14Y-15-16Y]
Floral Print Top with Tie-Up Neckline,FIG,https://assets.ajio.com/medias/sys_master/root/hac/hd9/14310289997854/-286Wx359H-441005107-mustard-MODEL.jpg,599,51% off,294,[XS-S-M-L-XL-XXL]
Printed Straight Kurta,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/h93/h23/15624261369886/-286Wx359H-441057625-lime-MODEL.jpg,499,20% off,399,[XS-S-M-L-XL-XXL]
Shorts with Elasticated Waist,DNMX,https://assets.ajio.com/medias/sys_master/root/h64/h34/13544219672606/-286Wx359H-441000455-charcoal-MODEL.jpg,699,20% off,559,[S-M-L-XL-XXL]
Ombre-Dyed Graphic Print Crew-Neck T-shirt,DNMX,https://assets.ajio.com/medias/sys_master/root/h4a/h41/14819294773278/-286Wx359H-441039300-white-MODEL.jpg,399,25% off,299,[S-M-L-XL]
Checked A-line Dress with Overlay Panel,FUSION,https://assets.ajio.com/medias/sys_master/root/h07/hb2/14626423472158/-286Wx359H-441024735-lime-MODEL.jpg,999,49% off,509,[XS-S-M-L-XL-XXL]
Printed Button-Down A-line Dress with Spread Collar,FUSION,https://assets.ajio.com/medias/sys_master/root/hca/h9d/14563204136990/-286Wx359H-441024740-lime-MODEL.jpg,999,49% off,509,[XS-S-M-L-XL-XXL]
Lace Fit & Flare Dress with Sheer Overlay,INF FRENDZ,https://assets.ajio.com/medias/sys_master/root/hb7/he9/14646154067998/-286Wx359H-441021109-fushia-MODEL.jpg,899,49% off,458,[6-12M-1-2Y]
Heathered Track Pants with Contrast Taping,Teamspirit,https://assets.ajio.com/medias/sys_master/root/h7b/h73/15155852214302/-286Wx359H-441031716-charcoal-MODEL.jpg,499,20% off,399,[S-M-L-XL-XXL]
Bird Print High-Low Straight Kurta,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/hc0/h81/12227834544158/-286Wx359H-440946942-black-MODEL.jpg,499,51% off,245,[XS-S-M-L-XL-XXL]
Mid-Rise Washed Jeans with Insert Pockets,DNMX,https://assets.ajio.com/medias/sys_master/root/h89/h98/12259097935902/-286Wx359H-440930459-dkgrey-MODEL.jpg,999,30% off,699,[28-30-32-38]
Core Drawstring Shorts with Side Pockets,Teamspirit,https://assets.ajio.com/medias/sys_master/root/hfa/h99/15322053247006/-286Wx359H-441031717-petrol-MODEL.jpg,499,20% off,399,[S-M-L-XL-XXL]
Printed A-line Kurti with Band Collar,FUSION,https://assets.ajio.com/medias/sys_master/root/h03/h83/14875511881758/-286Wx359H-441033912-navy-MODEL.jpg,499,45% off,274,[XS-S-M-L-XL-XXL]
Striped Cold-Shoulder Fit & Flare Dress,RIO GIRLS,https://assets.ajio.com/medias/sys_master/root/h68/h5e/15038876418078/-286Wx359H-441015785-red-MODEL.jpg,699,49% off,356,[8-9Y-9-10Y-11-12Y-13-14Y-15-16Y]
Dinosaur Print Shorts with Insert Pockets,INF FRENDZ,https://assets.ajio.com/medias/sys_master/root/hec/h64/13250194047006/-286Wx359H-440959169-white-MODEL.jpg,199,51% off,98,[6-12M-18-24M]
Slim Fit Flat-Front Trousers,NETWORK,https://assets.ajio.com/medias/sys_master/root/h25/hcd/15083935072286/-286Wx359H-441012228-ltgrey-MODEL.jpg,899,49% off,458,[32-34-36-38]
Evoke High-Neck QuickDry Jacket,PERFORMAX,https://assets.ajio.com/medias/sys_master/root/h3c/h7d/15342607564830/-286Wx359H-441015403-jetblack-MODEL.jpg,1299,50% off,650,[S-M-L-XL-XXL]
Printed Polo T-shirt with Contrast Ribbed Collar,YB DNMX,https://assets.ajio.com/medias/sys_master/root/ha9/h35/14570987192350/-286Wx359H-441010332-navy-MODEL.jpg,549,49% off,280,[7-8Y-9-10Y-11-12Y-13-14Y-15-16Y]
Floral Print Flared Kurta,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/h58/hc6/14626802696222/-286Wx359H-441023422-lime-MODEL.jpg,1499,49% off,764,[XS-S-M-L-XL]
Avengers Placement Print Joggers with Insert Pockets,DISNEY,https://assets.ajio.com/medias/sys_master/root/hb1/hcd/15155389825054/-286Wx359H-441023306-black-MODEL.jpg,1199,49% off,611,[30-32-34-36]
Textured Lace-Up Sport Shoes,Puma,https://assets.ajio.com/medias/sys_master/root/h80/h0e/13277351313438/-286Wx359H-450119170-black-OUTFIT.jpg,3499,50% off,1750,[UK 10-UK 11]
Graphic Print Crew-Neck T-shirt,RIO,https://assets.ajio.com/medias/sys_master/root/hf4/hf8/15129361842206/-286Wx359H-441037196-black-MODEL.jpg,399,20% off,319,[XS-S-M-XL]
Joggers with Contrast Side Stripes,PERFORMAX,https://assets.ajio.com/medias/sys_master/root/hee/hb8/15342629421086/-286Wx359H-441015338-teal-MODEL.jpg,1299,50% off,650,[S-M-L-XL]
Ankle-Length Leggings with Contrast Stripes,Teamspirit,https://assets.ajio.com/medias/sys_master/root/h83/hea/15425275330590/-286Wx359H-441037132-navy-MODEL.jpg,799,30% off,559,[S-M-L-XL]
Camisole with Lace Strap,DNMX,https://assets.ajio.com/medias/sys_master/root/h53/h62/15155466174494/-286Wx359H-441037178-navy-MODEL.jpg,299,40% off,179,[XS-S-M-L]
Micro Print Shirt with Concealed Placket,FIG,https://assets.ajio.com/medias/sys_master/root/hd9/hc6/15039648366622/-286Wx359H-441024239-white-MODEL.jpg,799,49% off,407,[S-M-L-XL-XXL]
Typographic Print Shorts with Drawcord Waist,KB TEAM SPIRIT,https://assets.ajio.com/medias/sys_master/root/h5a/h9d/15342715011102/-286Wx359H-441010680-yellow-MODEL.jpg,549,49% off,280,[2-3Y-3-4Y]
Tiered Fit & Flare Dress with Embellished Yoke,INF FRENDZ,https://assets.ajio.com/medias/sys_master/root/had/h80/14924757696542/-286Wx359H-441021118-peach-MODEL.jpg,799,49% off,407,[6-12M-1-2Y]
Floral Print Straight Kurta,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/h80/h01/14492430434334/-286Wx359H-441023884-rust-MODEL.jpg,499,50% off,250,[XS-S-M]
Printed Shorts with Drawstring,INF FRENDZ,https://assets.ajio.com/medias/sys_master/root/hee/h2c/13584823025694/-286Wx359H-440959168-navy-MODEL.jpg,199,51% off,98,[6-12M-18-24M]
