title,brand,image_url,priced_before,discount_percent,current_price,size
South Silk Saree with Zari Pallu,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ha5/h75/15606199746590/-286Wx359H-460547338-yellow-MODEL.jpg,1999,60% off,800,[FS]
South Silk Zari Buta Saree with Ornate Pallu,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hfb/h52/15813359566878/-286Wx359H-460553222-beige-MODEL.jpg,2999,65% off,1050,[FS]
Kerala Kasavu Cotton Saree with Contrast Zari Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h5c/he8/15520192004126/-286Wx359H-460553074-white-MODEL.jpg,2999,70% off,900,[FS]
Handblock Print Pure Silk Tussar Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/he6/h7c/14959790719006/-286Wx359H-460413035-peach-MODEL.jpg,9999,76% off,2400,[FS]
Handblock Print Cotton Straight Kurta with Gota Patti Work,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h9c/h6f/16743576109086/-286Wx359H-460607850-yellow-MODEL.jpg,4799,65% off,1680,[S-M-L-XL-XXL]
Handblock Print Bagh Saree with Woven Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h1e/hb6/15947848613918/-286Wx359H-460483168-brown-MODEL.jpg,3499,60% off,1400,[FS]
South Silk Zari Buta Saree with Ornate Pallu,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h7c/h40/15829224259614/-286Wx359H-460553195-burgundy-MODEL.jpg,2999,60% off,1200,[FS]
Hand Embroidered Cotton Straight Kurta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h73/h43/14809435570206/-286Wx359H-460459682-red-MODEL.jpg,2799,72% off,784,[XS-S-M-L-XL]
Handblock Print Bagru Pure Chanderi Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h7b/hb5/15424852295710/-286Wx359H-460487684-indigo-MODEL.jpg,7999,70% off,2400,[FS]
Handcrafted Pure Leather Cutwork Jutties,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h4a/h92/16742930579486/-286Wx359H-460549303-multi-MODEL.jpg,2799,65% off,980,[UK 3-UK 4-UK 5-UK 6]
Handloom Bengal Dhakai Jamdani Cotton Buti Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h0e/hed/15906907127838/-286Wx359H-460543852-brown-MODEL.jpg,2499,50% off,1250,[FS]
Handblock Printed Cotton Kalamkari Trousers,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h15/h76/15550077730846/-286Wx359H-460501065-beige-MODEL.jpg,2799,70% off,840,[XS-S-M-L-XL]
Handloom Pure Silk Matka Ghicha Jamdani Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h6b/hb7/15172717576222/-286Wx359H-460542605-white-MODEL.jpg,17999,70% off,5400,[FS]
South Cotton Chettinad Border Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h25/he5/15416962973726/-286Wx359H-460555141-green-MODEL.jpg,1999,70% off,600,[FS]
Handblock Print Pipar Pure Chanderi Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h81/h45/15083829526558/-286Wx359H-460431804-black-OUTFIT.jpg,4999,72% off,1400,[FS]
Hand-Embroidered Cotton Silk Straight Kurta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hd0/hc1/14449870569502/-286Wx359H-460486044-green-MODEL.jpg,3799,72% off,1064,[S-M-L-XL-XXL]
Embroidered Cotton Silk Straight Kurta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h9a/h87/14459886567454/-286Wx359H-460409939-coral-MODEL.jpg,3999,72% off,1120,[S-M-L-XL-XXL]
Patri Handblock Print Chanderi Saree with Ghicha Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ha9/h35/14961708171294/-286Wx359H-460471453-black-OUTFIT.jpg,5999,70% off,1800,[FS]
Handblock Print Saree with Contrast Pallu,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hc2/hea/16048730177566/-286Wx359H-460531992-pink-MODEL.jpg,1999,60% off,800,[FS]
Handblock Printed Cotton Kalamkari Dress,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h88/h7c/15506554781726/-286Wx359H-460501023-red-MODEL.jpg,3299,70% off,990,[XS-S-M-L-XL]
Striped South Cotton A-line Dress,Indie Picks,https://assets.ajio.com/medias/sys_master/root/he2/hfe/15606502260766/-286Wx359H-460557129-white-MODEL.jpg,1799,60% off,720,[XS-S-M-L-XL]
Checked South Cotton Chettinad Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h4e/h1a/15606457040926/-286Wx359H-460555230-indigo-MODEL.jpg,1999,70% off,600,[FS]
Banarasi Heavy Silk Kataan Brocade Saree,Banarasi Silk Works,https://assets.ajio.com/medias/sys_master/root/h4f/h34/14301060038686/-286Wx359H-460467649-purple-OUTFIT.jpg,6159,65% off,2156,[FS]
Handloom Bengal Tangail Jacquard Jamdani Design Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h91/h81/15880047656990/-286Wx359H-460543898-yellow-MODEL.jpg,7999,60% off,3200,[FS]
Handblock Print Saree with Contrast Pallu,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h83/hdd/16048709468190/-286Wx359H-460531980-purple-MODEL.jpg,1999,60% off,800,[FS]
Handloom Mangalgiri Cotton 3-piece Dress Material,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e888aeb269317589f05f/-286Wx359H-460634518-lavender-MODEL.jpg,3999,50% off,2000,NA
Checked South Cotton Saree with Zari Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h2a/hbf/16587222155294/-286Wx359H-460555030-khaki-MODEL.jpg,1299,60% off,520,[FS]
Checked South Cotton Dupatta with Zari Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hed/hc0/15883178180638/-286Wx359H-460601105-green-MODEL.jpg,499,65% off,175,[FS]
South Cotton Textured Saree with Zari Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h14/h33/16587241685022/-286Wx359H-460555006-blue-MODEL.jpg,1299,60% off,520,[FS]
Handblock Print Saree with Contrast Pallu,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hfc/h07/16048728211486/-286Wx359H-460531991-orange-MODEL.jpg,1999,60% off,800,[FS]
Handcrafted Pure Leather Embroidered Kolhapuri Chappals,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h52/h42/16741921325086/-286Wx359H-460516269-multi-MODEL.jpg,2499,65% off,875,[UK 5-UK 6-UK 7-UK 8-UK 9]
Handloom Bhagalpur Pure Silk Tussar Eri Buti Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h47/hc5/15955093356574/-286Wx359H-460488089-green-MODEL.jpg,9999,60% off,4000,[FS]
Handloom Bengal Tangail Jacquard Jamdani Design Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h77/h7c/15906948939806/-286Wx359H-460543893-beige-MODEL.jpg,7999,60% off,3200,[FS]
Embroidered Cotton Ikat Straight Kurta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5ef38786481085a2e264d3f7/-286Wx359H-460604281-mustard-MODEL.jpg,2299,40% off,1379,[S-M-L-XL]
Sequinned Handloom Bengal Pure Silk Matka Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h62/h91/15172311089182/-286Wx359H-460542493-yellow-MODEL.jpg,14999,70% off,4500,[FS]
Kerala Kasavu Cotton Saree with Jacquard Mina Pallu,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h95/h20/15662937866270/-286Wx359H-460547300-white-MODEL.jpg,2499,70% off,750,[FS]
Printed Ikat A-line Dress,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h71/h6c/16907821776926/-286Wx359H-460604938-red-MODEL.jpg,1999,60% off,800,[S-M-L-XL-XXL]
South Cotton Textured Saree with Zari Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/heb/h50/16743116242974/-286Wx359H-460555000-blue-MODEL.jpg,999,60% off,400,[FS]
Ilkal Chikki Paras Border Pure Silk Cotton Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hc8/ha7/13815741153310/-286Wx359H-460412993-purple-OUTFIT.jpg,4999,76% off,1200,[FS]
South Cotton Textured Dress Material,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h01/hcb/16743245807646/-286Wx359H-460577398-yellow-MODEL.jpg,799,65% off,280,[FS]
Banarasi Brocade Jaal Saree with Ornate Border,Pretty Woman,https://assets.ajio.com/medias/sys_master/root/ha6/h05/15064777621534/-286Wx359H-460542404-green-OUTFIT.jpg,4526,40% off,2716,[FS]
Hand-Embroidered Cotton Satna Straight Kurta with Mirror Work,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h47/h8a/15663333376030/-286Wx359H-460559692-blue-MODEL.jpg,2999,60% off,1200,[XS-S-M-L-XL]
Kasuti Embroidered South Silk Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h98/h23/13804395495454/-286Wx359H-460413077-indigo-OUTFIT.jpg,2999,60% off,1200,[FS]
Handblock Print Cotton Kalamkari Palazzos,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hd3/h3b/15506499141662/-286Wx359H-460501060-green-MODEL.jpg,2999,70% off,900,[XS-S-M-L-XL]
Hand-Embroidered Cotton Slub Straight Kurta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h3a/he2/15278402633758/-286Wx359H-460516395-coral-MODEL.jpg,2299,70% off,690,[S-M-L-XL-XXL]
South Cotton Chettinad Border Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h9d/h2d/16587331403806/-286Wx359H-460555202-purple-MODEL.jpg,1999,65% off,700,[FS]
Handcrafted Pure Leather Flat Chappals,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h4b/ha5/15397250269214/-286Wx359H-460455903-maroon-MODEL.jpg,1999,72% off,560,[UK 5-UK 6-UK 7-UK 8-UK 9]
Kerala Kasavu Cotton Saree with Jacquard Mina Pallu,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hbd/hbb/15591363510302/-286Wx359H-460547303-white-MODEL.jpg,2499,60% off,1000,[FS]
Handblock Print Bagru Pure Chanderi Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h01/h67/15424930218014/-286Wx359H-460487665-indigo-MODEL.jpg,7999,70% off,2400,[FS]
Handloom Bengal Pure Silk Matka Jamdani Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h80/ha9/15172704665630/-286Wx359H-460542595-blue-MODEL.jpg,17999,70% off,5400,[FS]
Kerala Kasavu Cotton Saree with Zari Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h22/h5b/15234330984478/-286Wx359H-460551759-white-MODEL.jpg,2999,70% off,900,[FS]
Printed Cotton Slub Straight Kurta,Indie Picks Essentials,https://assets.ajio.com/medias/sys_master/root/h25/hef/13392266330142/-286Wx359H-460306363-pink-MODEL.jpg,1599,60% off,640,NA
South Silk Saree with Zari Pallu,Indie Picks,https://assets.ajio.com/medias/sys_master/root/haf/h21/15606064021534/-286Wx359H-460547328-yellow-MODEL.jpg,1999,70% off,600,[FS]
Handcrafted Pure Leather Embroidered Jutties,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hbe/hca/16742941917214/-286Wx359H-460549254-multi-MODEL.jpg,1799,65% off,630,[UK 3-UK 4-UK 5-UK 6]
South Cotton 3 -piece Dress Material,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f0f4d1b7cdb8c721b7da1f1/-286Wx359H-460577627-blue-MODEL.jpg,1499,40% off,899,NA
Handloom Pure Linen Ikat Stole,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h14/h65/17106931220510/-286Wx359H-460557458-multi-MODEL.jpg,999,60% off,400,[FS]
Handblock Print Jaipuri Pure Chanderi Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hbd/h11/17105918099486/-286Wx359H-460517749-multi-MODEL.jpg,5999,65% off,2100,[FS]
Peacock Buta Saree with Zari Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hf7/h47/14170318536734/-286Wx359H-460454872-green-OUTFIT.jpg,2999,75% off,750,[FS]
South Silk Saree with Zari Pallu,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h73/h0c/15591340769310/-286Wx359H-460547343-blue-MODEL.jpg,1999,60% off,800,[FS]
Kerala Kasavu Cotton Saree with Zari Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200818/sAf3/5f3ad518f997dd2277a052ee/-286Wx359H-460695522-offwhite-MODEL.jpg,2299,30% off,1609,NA
Handloom Bengal Pure Silk Cotton Jamdani Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h40/h08/15906687057950/-286Wx359H-460542666-pink-MODEL.jpg,9999,60% off,4000,[FS]
South Cotton Checked Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h0b/ha0/15882597859358/-286Wx359H-460601126-orange-MODEL.jpg,499,65% off,175,[FS]
Khari Print A-line Dress,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h48/hba/16907770331166/-286Wx359H-460611379-green-MODEL.jpg,1899,60% off,760,[XS-S-M-L-XL]
Handblock Print Bagru Pure Chanderi Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h23/h90/15424862978078/-286Wx359H-460487693-grey-MODEL.jpg,7999,70% off,2400,[FS]
Khari Handblock Print Chanderi Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hbc/hb1/14961739726878/-286Wx359H-460471495-white-OUTFIT.jpg,5999,72% off,1680,[FS]
Handblock Print Mirror-Work Saree with Contrast Pallu,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h5d/h1e/16048567713822/-286Wx359H-460532019-green-MODEL.jpg,2499,60% off,1000,[FS]
Cotton Handloom Bengal Dhakai Jamdani Buti Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h3d/hc8/15950849900574/-286Wx359H-460543856-grey-MODEL.jpg,2499,45% off,1374,[FS]
Handblock Print Ajrak Cotton A-line Dress,Indie Picks,https://assets.ajio.com/medias/sys_master/root/he4/hf1/15636507197470/-286Wx359H-460554589-indigo-MODEL.jpg,1899,70% off,570,[XS-S-M-L-XL]
Pure Silk Straight Kurta with Mandarin Collar,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hb4/h81/14300431122462/-286Wx359H-460457216-coral-MODEL.jpg,3299,75% off,825,[XS-S-M-L-XL]
Chettinad South Cotton Saree with Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h71/h90/15606585688094/-286Wx359H-460555095-multi-MODEL.jpg,1999,60% off,800,[FS]
Handloom Bengal Pure Silk Cotton Jamdani Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h11/h0a/15172750934046/-286Wx359H-460542641-red-MODEL.jpg,9999,70% off,3000,[FS]
South Cotton Straight Kurta with Applique,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hce/h96/15507046432798/-286Wx359H-460544572-green-MODEL.jpg,1999,70% off,600,[XS-S-M-L-XL]
Handblock Print Cotton Straight Kurta with Gota Patti Work,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h0e/h97/16744030142494/-286Wx359H-460607860-multi-MODEL.jpg,4799,65% off,1680,[S-M-L-XL-XXL]
South Silk Soft Brocade Wedding Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hd6/hb2/15430563495966/-286Wx359H-460555589-blue-MODEL.jpg,7999,70% off,2400,[FS]
South Cotton Thread Buta Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h3c/h42/16997253382174/-286Wx359H-460555539-beige-MODEL.jpg,3499,60% off,1400,[FS]
Banarasi Heavy Silk Kataan Brocade Saree,Banarasi Silk Works,https://assets.ajio.com/medias/sys_master/root/h34/ha7/14301017669662/-286Wx359H-460467675-pink-OUTFIT.jpg,10529,65% off,3685,NA
Striped South Cotton Kurta with Embroidery,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h9b/hce/15765476016158/-286Wx359H-460601848-black-MODEL.jpg,1999,65% off,700,[XS-S-M-L-XL]
Handloom Mangalgiri Cotton 3-piece Dress Material,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15edefaeb26931758a0c11/-286Wx359H-460634520-blue-MODEL.jpg,3999,40% off,2399,NA
Kerala Kasavu Cotton Saree with Zari Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hdb/hf4/15234325381150/-286Wx359H-460551754-white-MODEL.jpg,2499,70% off,750,[FS]
South Cotton Checked Embroidered Straight Kurta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/he3/hc8/14810079100958/-286Wx359H-460526652-brown-MODEL.jpg,1799,72% off,504,[XS-S-M-L-XL]
Chikki Paras Border Ilkal Saree with Tope Pallu,Indie Picks,https://assets.ajio.com/medias/sys_master/root/he0/h88/13804192727070/-286Wx359H-460413014-magenta-OUTFIT.jpg,2999,76% off,720,[FS]
Sufiyan Kutch Ajrak Handblock Print Modal Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h99/hf8/13508095672350/-286Wx359H-460299782-multi-OUTFIT.jpg,9999,80% off,2000,[FS]
Kerala Kasavu Cotton Saree with Zari Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/haa/h35/15507074056222/-286Wx359H-460552985-white-MODEL.jpg,1999,70% off,600,[FS]
Peacock Buta Saree with Zari Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/had/h42/14146710405150/-286Wx359H-460454779-green-OUTFIT.jpg,2999,75% off,750,[FS]
South Cotton Thread Zari Buta Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h32/h20/16671246680094/-286Wx359H-460555561-beige-MODEL.jpg,3499,60% off,1400,[FS]
Pochampally Woven Ikat Cotton Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h6f/h76/16908453281822/-286Wx359H-460624267-grey-MODEL.jpg,5999,50% off,3000,[FS]
Embroidered Pure Silk Viscose Straight Kurta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hf4/h30/13631176507422/-286Wx359H-460415251-black-MODEL.jpg,4299,76% off,1032,[S-M-L-XL-XXL]
Handblock Print Bagru Pure Chanderi Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/he2/h41/17105942642718/-286Wx359H-460528519-multi-MODEL.jpg,1999,60% off,800,[FS]
Nima South Cotton Dobby Kurta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h6a/h3f/15607463936030/-286Wx359H-460597860-blue-MODEL.jpg,1499,60% off,600,[S-M-L-XL-XXL]
South Cotton Straight Kurta with Embroidery,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hbd/h91/15097387286558/-286Wx359H-460544552-green-MODEL.jpg,2199,70% off,660,[XS-S-M-L]
Sri Kerala Kasavu Soft Mina Buta Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h69/hd0/13660062285854/-286Wx359H-460421673-white-OUTFIT.jpg,2999,76% off,720,[FS]
Hand-Embroidered Chikankari Cotton Sleeveless Shrug,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hf6/he4/14076431335454/-286Wx359H-460414543-white-MODEL.jpg,2999,76% off,720,[XS-S-M-L-XL]
Handloom Sambalpuri Ikat Fine Cotton Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f1854b67cdb8c721b81383b/-286Wx359H-460476468-offwhite-MODEL.jpg,7999,50% off,4000,[FS]
Bagh Handblock Print Cotton Saree with Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h2f/he8/16138599890974/-286Wx359H-460483158-maroon-MODEL.jpg,3499,60% off,1400,[FS]
Embroidered Cotton Slub A-line Kurta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5ef360ddf997dd433b42fa55/-286Wx359H-460604279-green-MODEL.jpg,1799,40% off,1079,[S-M-L-XL]
Handblock Print Kalamkari Cotton A-line Dress,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ha9/h2e/15772227174430/-286Wx359H-460501015-multi-MODEL.jpg,3199,60% off,1280,[XS-S-M-L-XL]
Hand Tie & Dye Mothda Cotton Mull Stole,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h90/hfe/15633342398494/-286Wx359H-460527777-multi-MODEL.jpg,999,60% off,400,[FS]
Handblock Khari Print Silk Viscose Straight Kurta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/he0/ha2/14369257947166/-286Wx359H-460409906-maroon-MODEL.jpg,3799,72% off,1064,[S-M-L-XL-XXL]
Handloom Pure Silk Matka Ghicha Jamdani Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h14/h99/15172735270942/-286Wx359H-460542613-pink-MODEL.jpg,17999,70% off,5400,[FS]
Handloom Bhagalpuri Striped Pure Silk Tussar Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h52/ha2/17048287936542/-286Wx359H-460488072-blue-MODEL.jpg,7999,60% off,3200,[FS]
Handloom Bengal Jamdani Ghicha Pallu Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h0b/h5a/15636521615390/-286Wx359H-460542733-green-MODEL.jpg,3499,60% off,1400,[FS]
Handblock Print Kalamkari Cotton A-line Dress,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h47/hf4/15635081494558/-286Wx359H-460554594-multi-MODEL.jpg,1799,60% off,720,[XS-S-M-L-XL]
Bengal Handloom Pure Matka Silk Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h51/hc6/15172532895774/-286Wx359H-460542470-red-MODEL.jpg,14999,70% off,4500,[FS]
Bengal Handloom Jamdani Saree with Ghicha Pallu,Indie Picks,https://assets.ajio.com/medias/sys_master/root/h33/hb9/15634149081118/-286Wx359H-460542765-green-MODEL.jpg,3999,60% off,1600,[FS]
Woven Tissue Kota Saree with Zari Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/hc7/h87/15937002405918/-286Wx359H-460603996-pink-MODEL.jpg,2999,60% off,1200,[FS]
